бӏоахлора,2
дугрой,9
йохкаргйий,1
хежа,1
дӏахьийхадар,1
бӏаьрчашта,1
хойтар,1
моалоштеи,2
гӏапаи,3
пхи-пхи,3
хьагаргаяьхкар,1
духьалда,1
хьааьннадецаре,2
кечлелаш,1
кечделар,2
лергдале,1
оашархоша,2
вувццал,1
юхедиссараш,1
Кечденнад,1
хьатӏалувшбараш,1
ӏотӏалувш,1
човхабаьча,2
гӏайттар-кх,1
нийсбелар-кх,1
хаьшкаш,8
дӏакхастар,2
охьаш,4
бусалбанаши,1
товраши,1
урсаши,4
бухьаргбоацаш,1
гемакхаш,29
чулаьхкар,1
Ор-р-ро,2
зӏараши,1
духьаллийца,1
мушаех,1
дӏарз-бӏоагӏа,1
духьаллувцаш,2
лехкараш,1
ӏобахкар,1
биссараш,5
юхагӏертача,2
талгӏий,5
лаьгӏбеланзар,1
тӏаьскаша,6
овгараша,1
тӏаудар,2
мушех,2
урагӏаухар,7
кхоабацар,2
хьаверзале,1
доадешше,1
хьатӏадетташ,3
лаккхалца,2
вӏовнашкахьа,2
довдаргда,1
лейой,1
боллача,1
деккъий,1
божабир,1
оагӏорабаьккха,5
Ол-ло-лай,1
чоалтеха,3
эгараш,1
сапаргӏатавалац,1
Харсечо,13
Харсечоа,6
бӏаьш-бӏаьш,1
маьршагӏ-м,1
оамалха,1
боаша,1
боаший,1
Гармааре,1
шоайгахьа,2
ӏочуулл,1
тӏаршингбаьккха,2
техьакхайкар,1
дохийтаргдац,3
мухьбаьнна,2
маймалашка,1
доадайталаш,2
воаг,8
дӏабаргбар,4
маймалашта,3
кӏалбуссе,1
ийрчабоахаргба,1
кегийргаш,1
кхардалахь,1
Гӏала-м,1
хъуна,1
унзарбаьнна,9
саькхбаьнна,1
эрзон,5
вӏашкадетталуча,4
къоасталацар,2
бовхьамашка,1
чубаьннаб,6
ера-м,7
еттаргья,8
ден-юкъа,1
Урагӏахьажар,1
эхкад,4
хьагуллелаш,1
хьаьтӏадаьнна,1
хийцавар,1
довзарий,1
дӏаовттаргда,1
ӏа-а,7
Джебе,8
мелбоа,1
хаьнаьх,1
кхобу,2
боабайт,1
шаккъаш,4
мукъавоалий,1
Бӏарой-шахьара,3
мочарна,1
карабахача,2
Тахкархоша,2
Бӏарой-шахьар,1
йожийта,2
йоже,1
йожаргья,5
духьалабахийтар,1
Дӏачугӏертте,1
оачаргда,1
дӏачакхдаьлча,1
орамашкеи,1
коашкеи,1
хьатӏаухараш,2
ладувгӏий,4
Гӏожаркхарна,1
нуврий,2
Юстарабаьнна,1
ормашка,1
юхалаташ,5
тӏехьашкабаьнна,1
туп,5
тӏалате,1
боаджмоарзагӏа,1
йоара,5
берзлой,2
ӏобадеш,8
йиссайий,2
Меттахьархьайна,1
босагӏара,3
коачлуш,3
хьаулувтессар,1
хьахьекхалулга,1
вӏашкабеттабенна,4
бийнашкара,2
тӏехьашкабаьхар,2
хьабаьхар,1
саьнаргех,1
лашхар,4
яхкацар,1
лашхарашка,1
гӏертаду,1
чуувттадеш,1
мушамех,1
товссабенна,2
фаьрсийи,3
юстаратайса,1
догӏанха,6
тӏадийлхар,2
дӏайохалургйоацаш,1
хьалъйикъар,1
орама,2
ормах,1
болл,2
товсаделе,1
хьатӏаетт,1
лашхараш,1
хьачуэц,1
дугрочо,1
бӏархьежар,35
гӏала-шахьар,1
гермеши,1
керттал,2
санагӏех,1
тӏораш,3
Тӏорах,1
йоллача,1
юхьигах,2
ӏотӏадохк,1
дӏааракхувдадеш,1
духьалатт,1
урагӏаболабелча,2
хьахец,3
дӏачубож,1
аьче,5
чутовс,1
гӏортабий,4
хьалъэзе,2
дӏаоттабу,1
Ехкачо,1
коврех,1
тховнагара,1
тӏакъаш,2
кхачанга,3
кховданзар,3
цакхачар,3
тохалургба,1
уралоатталац,1
Мецденнадеций,1
йӏоахъенна,3
ӏочуйодац-кх,1
гӏоргьяр-кх,1
кӏайбеннача,2
Чехк,2
кадах,4
буллаши,1
къовлаши,1
ма-ма-ма,1
кхоалагӏа-м,3
молабалар,1
ӏоккхийтта,1
арахьар,5
фаьрсе,7
тӏуртӏазваьнна,1
тӏаьнкӏалхар,2
бертера,1
урагӏхьажар,2
хьалъяьнна,3
ӏочумохкадир,3
кӏаджъухаш,1
Дӏахотаӏалаш,1
витал,8
тӏаьска,11
вийд,19
зӏанар,17
аркъалабилар,1
фаьрсечоа,1
кона,2
тӏамехка,1
колг,1
вӏовнашкара,4
паргӏатаваьлар,4
Паргӏатаваргвар,1
техадаларе,1
дӏачухоахк,1
ӏолеггаше,3
тӏаболх,1
меннадий,1
кӏалтӏаяллалца,2
Дӏауралийлхаб,1
керастаех,1
юкъелийлхаб,1
гӏарчче,1
ӏоаьта,1
гаьнабаьхаб,5
бекъийи,4
гӏашбаьнна,4
Жугур,1
вӏовнашта,2
хьалхашкахьардар,1
улувваьнна,8
дошлой-тӏемхой,1
ӏерд,1
тоссавалале,1
деттий,3
Текъалга,1
бусалбанаш,1
ша-шоай,8
ӏадо,4
аркъалавежар,3
дӏаулларгва,2
ӏа-лаь-аь-лай,1
Ва-ва-вай,3
дагарве,1
татрийи,2
чухьарчарна,1
атагӏачарна,1
аьлийи,2
ӏотӏатахкал,1
бӏаьро,2
тӏатехкар,1
юхалоахкаргья,1
гаргакхаччалца,1
тӏаькхоачаш,1
хаьхойи,1
товсалуш,1
Юстаралелхар,1
йоллачахьа,1
меттахьараяьлар,1
чухьелхарашта,1
бӏунчий,26
сихъйир,1
бердагахьа,6
дӏатӏатоӏабир,1
урагӏаухараш,1
юхачуухар,1
хьакхар-кх,1
лозаяьча,4
хьатӏаенаяр,1
дӏатеӏаргва,1
Хьабараша,1
Багал-шахьар,2
Пешт,3
бохабелла,1
дӏатӏадолх,1
тӏехьабайталахь,1
хьакхалл,1
мажирг,4
хьакхоачаргьяц,1
боаллабе,1
деттаргдолаш,1
Гӏалийхашца,1
вӏаштӏехъяьхе,1
байнараши,2
дӏацӏабигийта,1
Харсечунца,1
гӏапага,2
зӏамигеи-воккхеи,3
Кӏиро,1
латийтац,1
мӏизгъялийтац,1
шерделаш,1
пхьагӏаттал,4
кӏоаргделаш,1
оарц-балама,1
хьокхий-гӏап,1
нажаех,1
марце,1
лозабаьчул,1
хьалъайбайтанзар,1
моалошка,6
юхадаьхар,1
Субэдэй,3
оалошеи,2
дештошеи,1
кховсар,1
ларбоша,9
ловзаяьлча,2
Ачамази,5
Хучбари,12
Гардабали,7
Пешти,7
дештоех,2
пхиъъе,1
Гӏаьр-тоаба,1
тангӏалкхах,5
могадинзар,3
хьалъохкар,2
бартхошта,1
доахьийт,1
караера,1
мовхьаш,6
бартхочоа,1
дӏалаьхкийтар,1
Ханас,1
чаьтар,41
гемакх,71
дӏаовттар,5
хоахкар,1
амсаг,3
къовсача,3
арабалацар,1
елайир,1
котваьлча,4
хьабаккхийта,1
нешарий,11
дӏаваханзар,1
бӏаргадайрий,2
баьккханзарий,1
барташ-м,1
ӏовва,2
морхилга,2
боккхалга,2
хозахийтар,4
веларгвацар,1
дӏаулл,1
баьккхийтача,1
ӏаьбарий,1
эккхаргбоацаш,1
кӏомлой,1
хьайоалайир,6
дӏакхайддача,1
кочара,1
гораэттар,6
дешто,12
тохал,4
тешалац,3
Дӏатешавелахь,1
бӏоаххал-хьа,1
саттар,2
букъага,2
ӏехавир-кх,1
хьалтоссавелар,9
къайлаиккхар,7
кхеллаяр,1
Тотай,5
хоахкаргьяр,1
лувжадеш,1
бул,10
Булий,1
Котянаи,1
шодкъадж,2
тӏахьийкхар,2
хьаараваккхал,2
тӏаэга,1
Беларгбий,1
соцоргба,1
бистах,7
Тотайга,1
йистеваьнна,1
Гурр,1
увзаде,2
дӏаувзаечахьа,1
дӏаера,3
хьайижар,1
Хьадоаккхалацар,1
Дӏамелдир,1
хьанийсъелар,1
Маййир,1
катоххаше,1
хецацар,2
уралийлхар,6
къаръяла,2
тӏахьоарчадаьд,1
хьамараш,1
лацадеззача,1
дӏахаьхкача,1
акхсакхалашка,1
лолаш,1
хоттараш,2
Тӏаластар,1
кхайкадаьдац,2
дагадехадоацандаь,1
дӏакхайкадолда,1
мегари,1
цамегари,1
ийшари,1
котваьннари,1
Акхсакхалаша,1
ӏокхийттаяларе,1
Ахкага,1
боахке,3
бартхо,2
Тӏаэцаргдарий,1
вохкаргварий,1
вохкаргвацар,1
толинг,1
хьатӏадаьд,1
хьакъедачун,1
хьайнабецаре,1
хоржаргвацар,1
дезаргдий,2
товсаделар,2
карабахар,2
вовхаванзар,1
вохкаргвоацалга,1
вохкаргвац,1
вохкаргвараш-м,1
бохкаргба,3
Аккхабол,2
бохабайтеи,1
боалабергбарий,1
къовсар,2
лохавала,1
лохервар,2
хьатӏавала,2
вицволийтац,1
кагбича,1
хьатӏаухаргба,1
латтаргбола,1
чаьтара,15
буллийтаргбола,1
хьабоалабаьб,2
йодалургьяц,1
дӏаюгаргьярий,1
вождекар,2
ӏочумохкабир,1
Котянага,2
гӏеттта,1
кӏоаргъяллалца,1
лакхденнадар,3
Хучамбер,12
Танг,1
яхши,1
болсун,1
Хошь,1
гельди,1
Олтур,1
хьанзар,11
оагавича,2
хьаберзар,1
деллалацар,1
дӏахаьнарваьлар,7
сомаваланзар,3
Гӏаттал,1
хошац,1
Човхабича-м,1
хьалургьяр,1
ӏодагардир,1
еки,1
уч,1
Хучембер,2
лакхерчар,6
гӏабали,11
Къаьна-къаьна,1
дешаргаш,1
даьлаш,1
къоабалбу,2
малхавар,1
беттавар,1
хинвар,1
михавар,1
ӏабаде,3
къоабалвер,1
эшаер,1
бокъона,1
мукъабалийтар,1
Котяни,6
довтби,1
духьалбеча,1
чӏоаггӏа-чӏоагӏа,1
дехал,2
фунах,2
гӏоарол,1
къай,10
оалои,3
дештои,1
дештошта,6
юкъебаьннараш,1
тӏавоалавора,1
бадачар,2
воасталора,1
Тӏӏийрга,1
хьалиста,1
баьстачо,1
Аккхбол,3
карадерз,1
Аккхбола,4
бӏул,44
арайоаккхалу,1
Деште,3
пхьарий,3
пхьеш,13
гӏалажаш,2
чакхъэккх,1
карме,6
ӏадарч,17
тенникаш,1
дӏахехка,2
дӏалетар,1
оалойи,9
дештойи,6
бартабаьхкаб,1
бохтар,7
карахдоал,2
вохавича,3
хоарцабе,3
довтбега,2
тӏаьргхо,9
шанкари,1
коачлацар,1
духьалвагӏар,1
дӏаьхдар,1
Ачмаза,1
ларбошка,2
чаьтарашкара,2
гаьн-гаьнна,5
Сиргӏилги,16
техьара,2
чухьаръяр,2
арахьаръяр,1
духьалкхестар,1
тӏап,29
халхаболалора,1
сакъердалуча,1
уст-йижарийи,1
накъабоахараш,1
некх,3
дагаваьллар,2
шоайакхсакхалашта,1
кечбенна,15
есарашта,8
боккъонцахьа,6
цӏадолхалга,1
хӏалло,11
Къозашкара,1
даьгадар,1
Хьатӏахал,1
Эйдажаш,1
тӏехьавахийтар,2
вайваь,1
водаваьвар,1
цӏавойт,1
ХӏАгӏ,1
чухьийддав,3
къайлаиккхав,1
хӏаллойи,2
Моакаралах,1
Джабена,1
Субедей,1
Дештоштеи,1
хӏаллоштеи,1
Кур-шахьараша,1
вӏашагӏдетт,2
лоаттадергдолаш,2
фунехкдаьчара,1
кхийннача,1
чубелача,1
сомеи,1
хьорхяьннаяр,1
Дагакъийлар,1
дехьабаьлча,4
юхасовцабинзар,1
ӏовесса,7
зарзъеннаяр,1
гаргеяьнна,1
хьаовттаргба,1
ӏолохеваьлар,2
соакхал,4
кегавелар,5
бувхабора,1
хӏарачунга,1
Зурилг,2
дӏачакхбалийтар,1
пхьедера,4
пхьеде,14
урагӏаволавелар,5
кховхадир,1
духьалвохийт,2
гӏаппархой,8
Шибал,6
Чони,39
Саккхал,20
Магатенах,1
виъъе,5
гӏапархо,1
Джабеи,1
Субедеи,1
Шибала,3
маьршо,1
мелдаьд,2
мӏизг,3
къайлалийлхаб,1
юхь-духьалъотта,1
гӏапбӏунча,3
гӏувтташ,2
бувшийтаргбац,1
гӏорчашка,1
Къора-гӏорчах,1
гӏап-бӏунчий,1
боагӏачоа,1
хьатӏахайша,2
хьалъайвелар,8
багӏийсар,3
вайвайта,1
Хьагӏовтта,2
лохлу,2
дӏаӏийра,2
эйдаж,15
вийхаче,1
Хучбарагахьа,2
белажашта,2
беге,1
моаршала-кад,1
кховдабича,2
урагӏетта,2
магӏахьара,3
тигачо,1
цахозаш,6
хьакхувса,1
дегои,3
кулгои,1
во-дар,1
Эдалбе-аьлас,2
жоп-м,2
дехаргдар,1
Ачамаз-аьла,40
юхасовцаргда,1
хьегийла,1
хьеХамчаеи,1
кхетамчийи,1
ӏолитта,1
хьеХамча,1
кхетамчий,1
Джабии,2
Субэдэи,1
тӏемхо-дошло,1
бийбар,1
баьзза,1
найсденна,1
аьтаб,1
ӏехабайтаб,1
эрмалоех,1
аралийлхаб,1
меттахьабаьннача,1
сомбеннаб,2
каралаьцар,2
хьатӏахьоарчаву,1
дӏачухехкаш,1
дадаргда,2
бартабахаб,1
боарошца,1
лоархӏабеча,1
тӏехьашкабаьннаб,1
оалдараша,2
цхьанахьара,4
эккхаргда,4
бохабале,1
хьахьовргбоацаш,1
къайлабаьннаб,3
лайжаб,1
моттит,2
Эдал-гӏалий,1
боароша,1
чкъаьреи,4
ялати,6
Гӏазакъашца,1
бартхотта,1
Гӏазакъашта,1
Эдал-Гӏала,1
ӏотӏадаьржа,2
тӏабаьхкараш,2
Гӏазакъий,1
оачаргбар,1
маьлхадаьккхадац,1
кхоанешка,1
хьеХамчао,1
арабоалийтаргбац,1
Ачамаза-аьлас,8
караболх,1
толе,7
Дештошцара,1
дурраза,1
ӏерашка,3
юхабоалабир,1
Бийнашта,1
гӏаппархо,1
илбухьеръяраш,1
гӏорчаш,2
харц-гӏорч,2
тувлаве,6
гӏапбӏунчашта,1
бӏуркашка,1
латтацар,3
ӏадалхошка,1
тӏаьский,15
шурдолхой,6
овгарий,3
хувшаде,1
Ирабӏарг,1
хаьхошца,1
тӏехвоалийте,1
дӏаховалийте,1
Жопашта,1
кегавеннар,1
ларма,38
боастийт,1
чуахийттаб,1
Тӏаьргакоашка,1
ӏовижац,1
диаь-менна,1
хӏаразбаьнна,2
хиинабар,1
ӏочудеш,1
Гежбе,1
йоссалца,1
Лохерабараша,1
Оарц-оакъа,1
Ганна,3
чухьарча,6
Саккхал-аьла,9
Хьачугӏерташ,1
чухьелха,11
пхьедашкара,7
хьикха,1
хьалхалаьхка,8
йоастаргьяц,2
оттаяьраш,1
дӏачӏоагӏъяьр,1
йицъергья,1
чухьелхале,1
Саккхал-аьлас,3
ӏотӏадоаладе,1
карарлийлхе,1
кӏомалураш,1
хьатӏабоалабаь,1
лакхереи,3
аралаьттараш,1
пхьедашкахьа,2
яьчаргара,1
дехарашка,3
духьалъовттаргда,1
дугалда,2
тангӏалкхе,1
баьннабаларе,2
Гардабал-аьла,1
боацараша,3
доахании,2
ӏохехкаш,1
юхахехкаш,1
маймалаши,3
оагара,1
Шунашца,1
тӏаьргкоашка,2
тӏаьргмоттигашка,1
Ачамаза-аьласи,1
Хучбареи,2
оалдараьла,1
кхетамеча,1
гӏертаварий,1
малхбоалехье,2
хержалга,1
теркалдацар,3
цаъаш,1
къедараш,3
дезалгаши,1
кхалхарбаха,1
оалдар-аьлий,1
Ачамаза-аьлан,2
беб,1
ӏотӏадолхе,1
хийро,5
мегашвар,2
догкхардилга,1
кхыволчун,3
товлба,2
екъаелар,3
Ачмаз-аьлеи,1
мерцача,5
лаьтташкара,1
дийццане,1
хьатӏавале,1
дӏацӏабахийта,3
Эдал-гӏала,2
Темарбий-аьла,4
бартадодаш,1
Патараза-аьлас,1
хьасехьаяргйоацаш,1
воагий,1
Хьабартадувла,1
Хучбарал,1
Темарбийаьла,1
хьаькъалцара,1
тӏакхехкар,1
даь-даь-даь-даь-дай,1
хосрошца,1
ӏарабашца,2
фаьрсашца,1
румашца,1
Гӏобан,5
Эдалца,1
урагӏбахе,1
Балкхане,2
Балкханерча,1
лоамахдехьа,1
фосаш,1
Басханерча,1
этошка,1
дожийта,3
хьахержавар,1
мустлургба,1
Сосаркъа-аьлас,1
Фуъо,1
гаьнна-гаьна,5
Хӏаллакьхургда,1
тӏече,1
лакхагӏбарашца,1
ховшадаьраш,1
гӏурта,3
тӏехьаделха,2
лийчкъавац,1
текъадеш,2
кхаъо,1
юхатохараш,1
Гӏайте-гӏалеи,1
Багала-шахьари,1
Бӏарой-шахьари,1
малхрой,4
нашхой,5
Темарбий,2
майрагӏ,1
Патараза-аьлага,1
Терсбий-аьла,1
кхувдалаш,1
ӏоэллад,1
хӏаллакьхилар,1
кхоабаргба,4
Тхогахьарча,1
баргбар-кх,3
ӏотӏатохаргда,2
довтбена,1
дисарий,1
аллон,5
боалландаь,1
дагӏаргдацар,1
цадаьчун,1
урхазага,8
котдаьха,1
ӏовоссалца,3
лийннабий,1
хьахаржа,7
довттал,1
уралелхар,1
ӏоховшабе,3
гӏувттар,1
гӏайттараш,1
духьалтайса,1
дужде,1
магӏаваьккхача,1
дорхалла,2
къани-яӏ,3
хьаькъала-дай,1
Харсе-аьла,5
Гӏайте-гӏалий-да,1
Дугаре,1
юхайоаккхаш,1
булл,7
лазандаь,1
харцхой,2
Зӏамагӏашаэздоша,1
хьатӏабоалабир,2
нуврачу,1
Эшаргда-хьона,1
гӏоахкараш,6
велххаше,1
дӏаводавир,4
даькъазабаьлар,1
ӏочухьажа,6
Йолаче,1
элладац,1
хургйоацаша,1
гӏаттараш,1
багӏаргба,5
барче,16
ханаюкъ,3
дӏакхайкабелаш,2
кхоакхалабалба,1
лувргволчун,1
беннабацар,1
гӏеттавар,1
вужандаь,2
юхаваьлар,2
гӏеттанзар,1
тӏерадаьккха,4
кхажага,1
барчен,6
хьалаьцад,1
Ачмаза-аьлано,1
оалдараьлано,1
Пешто,1
воханза,2
ӏоэллачун,1
Угаз-аьла,6
аьлийдар,1
чӏоагӏье,1
лоацабенна,2
мукъне,11
цоацхал,2
кхохкавалар,1
йз,1
ӏооттаваьча,1
берзийташ,1
аракхайсар,2
паргӏатабаьнна,2
вӏашагӏлетийтацар,1
хайшачарна,1
пхьешка,5
Магатех,4
юхатохаргва,1
даьттӏараш,1
гулдала,1
кхелда,2
Хьанехкари,2
минехкари,1
хьанехкдаьраши,1
минехкдаьраши,1
ӏолайжа,2
чухьад,4
юхасацац,2
ӏайшаб,2
лохаргдола,1
варгвате,1
ӏардика,7
йийцачул,1
вӏашагӏкхетаргдий,1
кхедаьр,3
хьавоагӏий,2
йоргӏо,2
меттахьарлийлхар,2
кхестачахьа,1
дӏабохийтаргбац,1
тохабеннаб,5
аралахка,1
тӏакъаши,1
нахчай,1
педаши,1
маларий,2
гибаши,3
буркаш,1
шуна-коарчам,1
хьатӏабаьлча,4
лаьгӏбеле,1
кегиича,1
дигар-данга,1
данга,1
ловзар-халхар,1
чувитац,2
Юкъедовлар,1
харжац,2
Дегагӏозе,1
хьоарчаду,3
ӏехамаш,1
кхаьрабаьнна,1
чхьагӏарий,1
киташи,1
соскалаш,1
балажаш,2
кхийннай,1
пандараш,5
фатеи,1
тӏоараши,4
шун-тхьамада,1
шунашка,9
къонахийкӏантий,1
кхалнах-мехкарий,1
майденна,1
бартабахача,1
шунаца,1
олмазий,9
Ловзарел,1
баъхкараш,1
гуо,1
джелте,3
Джелтечунна,1
Таралой,1
бунага,5
тарлургьяр,1
хьанехкаца,3
минехкаца,1
олмазо,5
чуийцав,2
Бунашкара,1
совбаьннараш,3
хьавӏашагӏакхет,1
дийттецӏий,1
хьад,2
гӏелдий,1
бӏатоссе,1
биллац,1
кӏантеи,3
джелтечунга,1
кӏоагилг,10
кӏоагилга,3
чухьокхар,1
хьаийцачунна,1
оагӏорадаьлча,1
сетте,4
такхе,1
тӏавоалар,1
Гӏуракха,1
дӏабодий,1
туреи,5
Хӏаллойче,1
тӏавалале,2
хьаберзабе,1
саьргий,9
Дӏаводий,2
Дӏарза,1
гӏап-пенах,1
биткъача,2
ӏоэхкар,1
гӏуркха,5
ӏочуоттабир,1
дехьарасехьара,1
дӏатӏавигар,3
урагӏахьажал,1
хьерчаргдола,1
хаьнаш,18
ловзаргдола,1
махке,1
хьатӏаэзар,3
ваха-ваха,1
кувгашцеи,1
кулгашцеи,1
ӏочукхосса,3
ӏовоалалургвац,1
А,2
бӏехдергцац,1
доточа,5
тӏехкарца,4
бӏархьежжача,1
ӏабалда,1
Дӏаводачара,1
Шийта,1
бӏула,11
ясталахь,1
хьаберза,2
лосттабаь,4
хьалнийсвелар,10
аьшкапхьарий,1
юхагӏертачоа,1
виццане,1
дилладий,4
кораварах,1
ловже,8
текъаде,1
Зуд-тӏара,1
хьагаргагӏерташ,1
узваьнна,1
тедаргда,1
тӏабегӏа,1
Хьалацалаш,1
легаш-гӏувтташ,1
хьензар,1
къувл-те,2
майрабаьнна,2
дӏахецал,3
Кесара,21
Маӏи-масар,2
Гоар,2
аймеваккха,1
Оалойче-м,1
фуртанг,1
Иналаи,4
Кесар,53
коачбаьб,1
новкъестех,1
къурбаж,1
цаводе,1
Хучбарагареи,1
Арккъалабаха,1
хьатӏабаьхкараш,3
хьатӏа-бахкийталга,1
бӏехдаларга,1
хьалувцара,1
чухьараваьлар,1
тохийтал,1
дохаделаш,1
хьатӏабаьхкарашта,2
ӏий-мий,14
кораванзар,2
чугӏийртар,1
каразаш,1
таьӏано,1
хьатӏабаьхкарашка,2
хьаваьстачун,1
дигийта,2
лоацаша,1
когабухьара,3
хьалъоллалора,1
техарг,1
хьатӏахаьхкар,1
хьатӏаӏехаш,1
дӏацӏагӏоргда,2
хьакхаштабаьннача,2
ӏимаде,2
караза,5
кепар,1
шунашкара,1
хьайнаяр,3
оалочо,10
оалочоа,7
тӏакхайкадалга,1
кертахдаьнна,3
яхийтаргдац,1
бӏархьежа,9
юхьах-кепах,1
Хурхургда,1
бисараша,4
хьалхашкаваьлар,1
Тӏегал,35
товгӏа,39
тӏаӏеха,1
тӏакхайдалга,1
Цӏена-бӏеха,1
вожийла,1
хьачарел,3
эсалагӏа-м,1
кхеталахь,4
хьатӏахаьхкавар,1
юкъебелла,1
Аркъалсоттавеш,1
хьалуттаргда,2
Тӏегал-марш,1
дӏавийхкав,1
нийсдалцца,1
вижалца,1
Тӏегала,13
соцавалла,1
саготделар,8
мочоа,2
Ачамазаи,1
Кесареи,2
хьожаргбола,1
цӏабахабар,2
Эдалбий-аьла,3
урхазагахьа,1
довтага,8
къоастадайтал,1
боардаш,1
Кесари,4
Угази,1
Водачо-воагӏачо,1
Урхазаи,1
оалдараштеи,1
духьалаайттар,1
урхази,1
эздойи,1
хьахайшар,1
эргашотаца,1
боккхагӏа-зӏамагӏа-зӏамагӏа,1
Ачамаза-аьланнеи,1
Ховхенеи,1
кӏий,39
токхадир,1
зӏамагӏаша-туркхаша,1
гемеш,6
ӏочуегӏар,1
байракхалгаш,1
чухьабала,1
тоссабалар,2
лоӏамбар,2
Ачамаз-аьлас,6
туркхий,3
боацарашка,1
локхаргьяц,1
суро,7
ердаши,2
Эдалби-аьла,1
лаьгӏйинзар,1
коачбеннача,2
ачар,1
тӏаьнаштӏа,1
фетах,10
цӏурбий,1
соцадеш,5
гуота,1
лергера,7
Харсе-марш,1
туркхашеи,1
Ачамаз-аьлий,1
ларбошеи,1
туркахаша,1
йӏаьха-йӏаьха,1
беттарадаьккха,1
кархам,8
бӏаргтӏаотта,2
зӏогал,6
фаьрангий,2
Угаза,10
Дорхаж,3
чӏире,3
юкъеваьннавар,1
ӏоттаденнар,2
аьккхий,4
боппинг,5
гӏалаж,16
румой,1
вужар,3
цхьарал,1
Дорхажа,2
Алхан-ара,1
йийр,5
шиъваьккхар,1
вӏашагӏдетталора,1
хьакхаштавалар,1
диг-кархам,1
Кесарга,3
дерзанадаьккха,1
чудаьлла,1
Гетагӏаза,12
кертара,11
кхестта,2
дехкеваьннарг,1
ехха,3
чукхайда,5
юстаравихьа,1
Ерашм,1
юхавийзар,1
лоталургва,1
юхь-духьалъэтта,1
хетаргва,2
пис,7
Эдалбегахь,1
лакхай,1
хьаараваккха,1
довтера,1
гезах,9
хьулъеш,1
белажаши,2
голаши,2
хьоасаца,10
егаь,18
гонашта,7
гемакха,14
ӏоттабича,1
лотабир,1
вийда,9
Йийткъача,1
Маккхала-аьлий,1
Цокъ,1
тӏемхо-баьрий,1
гаӏан,1
кӏалтӏабаьннаб,1
ваьрдилла,5
хьулбаь,1
лацал-те,1
ловче,1
гораэтта,4
кечвала,4
бухь-хьалха,1
Гӏалажи,1
чокхии,2
пезгий,2
ӏотӏадегӏар,3
хьийрчача,3
дегаьча,7
охкалургйоацаш,1
пхьукӏоага,5
Эдалбийга,1
ӏочувегӏача,2
духьалтассача,1
поалбаьле,1
гемакхах,3
аьсатай,3
духьалъотташе,1
лол,7
тахташа,1
соцабергбац,1
Дегӏах-м,2
аркъалсетта,6
чакхъиккхар,1
Таьво,1
букарвахар,1
хьакхоставаь,1
цӏона,4
гемега,7
букътӏехьашкахьа,7
юхатекхар,2
пӏелгех,4
хоадалургдолаш,1
лолах,1
мукъадаьккхача,2
тӏоададелар,1
боардачар,1
зула,6
висса,4
дегӏалвахар,1
тӏехьашкабаьккха,1
ӏобарда,2
хьахинначо,1
бераиккха,3
мокхарга,2
ӏочудахийтар,1
Бӏогоравена,1
ларбошта,3
юхатӏехьашкаваьнна,1
ураоттавир,1
Сацийтий,1
ийшавац,2
ларбочунгар,1
дӏалоставир,3
Хучбарах,2
туги,1
багено,2
тӏадувхале,1
хьатӏалиста,1
инзаца,1
гӏалажа,1
тӏаьнашкара,1
турсеи,4
гемакхи,1
юхахьолахь,1
хьокхаргья-м,1
бовхац,1
чӏоагӏъелахь,1
Боагӏал-те,1
кхетаечоа,1
тӏабарж,1
баьхка-баьнна,1
йоалачара,1
эшар-толар,1
фесаца,4
бӏагалъяьнна,2
Котянеи,1
кхоачашхиннадаларе,1
комсий,23
хана-замалахь,5
хьахьожаргвацар,2
Гӏалаш-шахьараш,1
дӏаэцаргдолчунга,1
хьокхалда,9
дехар-кх,1
тховрре,1
нийсо,7
Гӏожакхи,27
ховчунгара,2
пхьедаш,4
кӏалхарбоаккх,1
ӏаволавенна,1
довкъаштӏа,1
Татайи,1
дӏатега,1
нускал-м,4
ӏохьалхадовла,2
дугий,1
Татай,1
дӏахаьхкар,3
Зизах-баьцах,1
дӏаай,5
хоамча,19
даьшкар,1
еррала,1
дӏабелабелар,8
жут,2
тӏерабоаккхаш,2
Субэдэй-бохтар,1
моалочун,11
Дӏахийцабар,1
эрзах,2
хьакхухь,1
моалочо,31
дешточо,6
Субэдэйа,1
Хьаураха,1
Аллонаша,3
бӏунчал,1
дӏакъаьстав,1
йодакъадж,1
кӏомлуча,2
муъо,1
гоамъяь,1
Кхе-кхехь,1
инкалаи,1
бӏарзаи,1
овттабаьраш,1
токхамах,2
дуъар-молар,1
лелар-дахар,1
шаккъа,10
аллонашта,3
тхоашкахьа,1
юстарадаьле,1
аллонашца,1
лелхарг,1
дӏаьхегӏа,3
ӏомоассадир,2
лаьжгаш,3
дастанза,2
бӏарггуча,2
Михьардаьннача,1
туменаша,2
дӏахьийдда,1
Джебеи,3
Субэдэйи,2
боацабе,2
кхал-маӏа,10
туржаӏо,1
сизбаьха,1
лувр-яхар,1
сибатера,6
кхийнабацар,1
кхаьчачча,1
Дӏатохабенна,1
ваьн-ваьннар,3
йийхьагӏа,2
дӏаулла,4
ӏанабаха,1
шелъялланза,1
Дӏагаргабахар,1
духьалъэттаяр,1
Багала-шахьар,2
гобаьчарна,1
кӏоаргбала,2
ӏохехкаш-хьалхехкаш,1
Гӏайте-гӏалийна,1
